Hybridization REF	TCGA-AX-A060-01A-11R-A00V-07
MUSK	0.00566666666666665
ZNF434	0.2705
SMARCD1	0.287333333333333
ZFP106	-0.3065
ZNF347	-0.0398888888888889
GTF2E1	0.777
RY1	-0.202833333333333
ATAD2B	0.756625
ARHGAP17	-1.0075
KCNIP3	-2.3345
SFPQ	0.4725
GFRA4	0.648166666666667
AKR1B10	-2.03542857142857
TIGD6	0.555833333333333
RGS16	1.620625
URB1	0.1205
OR4C46	0.26175
TOP3B	-0.799
NFATC4	0.0295
CA14	-4.609
BMPR1A	1.00516666666667
SNRP70	-0.64625
PRL	-0.335545454545455
C6orf130	-0.06225
STAG2	0.36225
CD55	0.361857142857143
RPS23	0.674833333333333
SSX2	-0.685833333333334
FDPSL2A	0.93525
FBXO27	0.14175
SYNGR3	-1.57566666666667
TMSL3	0.34625
EML1	-3.4645
NUP93	-0.777833333333333
SMAD3	-1.7475
KIAA1189	2.9808
HNRPUL2	0.388
TBC1D12	0.255166666666667
C16orf24	-0.186
MRVI1	0.0635
ZNF581	-0.342166666666667
ELOVL3	2.1695
OR51Q1	0.0936666666666667
CACNB3	-0.3835
GALNT13	-0.544571428571429
C10orf84	1.357875
NEDD4	-1.0433
SPO11	0.6785
OR5AU1	-0.0965
NEK4	0.843857142857143
PRKAR2A	-0.017
IHPK1	-1.68716666666667
ATP6V0B	0.417125
CACNA1E	6.361
CEACAM8	0.240333333333333
PEX14	-0.174
FLJ12993	2.43
ZBTB38	-0.0735
PCTK2	0.097
LRRC16	0.46
FBLIM1	1.29308333333333
FYCO1	0.61825
RP5-1022P6.2	-0.178
CMTM1	-0.382333333333333
PLTP	-0.6425
RAPH1	1.545375
DOCK8	-0.612875
EZH2	-1.17706666666667
SLC25A1	-0.513666666666667
PLEKHB1	1.6683
GRB7	0.3856
ZFP37	0.6265
MRPL33	0.472
PELO	-0.37675
ARMC1	0.103272727272727
C9orf27	1.04133333333333
FLJ25778	-0.9735
C9orf37	-0.641166666666667
TMEM66	0.1405
SPRN	0.176125
HBEGF	-0.0915
PI4KA	-1.847
LEPRE1	-0.61775
POU2AF1	-4.38675
MRPL12	0.230666666666667
REP15	0.1845
ZC3H3	0.65575
RASAL1	1.93
DDAH1	2.69175
ACBD5	1.01075
TMC2	0.0625
CCDC137	-0.219
SAMD13	0.757
UGT2B15	-1.9612
TIPARP	-1.047
DNASE1L3	-0.178333333333333
TRIM72	0.712666666666667
DBX2	0.241
IPO8	0.484
C21orf88	-0.41575
MAP3K14	-1.37725
LOC51233	0.435333333333333
GGTLA4	1.061
PDE6D	-0.89225
ZNF117	-0.09325
CLK2	-0.94325
NKRF	-0.53875
TNFSF15	0.1256
DUSP2	0.52125
SECISBP2	-0.4197
GABRR2	0.7445
PPAP2C	3.54875
LOC51145	0.505166666666667
PAG1	-1.155875
PIK3C3	-0.4615
GNG10	0.0725
APOL4	0.6518
ANKRD28	-0.787
STMN3	-3.494
RAB14	0.8895
CDK2AP2	0.512
HDDC3	-0.0277142857142857
COMMD7	0.2965
CXXC1	-0.444
HMCN1	-0.0486000000000001
CD40	-1.445
DYNC1LI2	0.41725
GDI1	-0.15425
LOC646938	0.281
VSNL1	-4.42316666666667
PIH1D1	0.634333333333333
RAET1G	-0.107
KRTAP5-9	0.4375
EFTUD2	-0.3905
ZNF311	0.529
ATP6V1G3	0.802
OR2W3	0.7185
SCN4A	0.61425
MED10	-0.655875
FAM135A	-0.2005
ARHGAP4	-3.88025
EHMT2	-0.378375
UFD1L	-0.60475
ERMP1	-0.014
MAG1	-1.55183333333333
THAP8	-0.564666666666667
HACE1	-0.520166666666667
FAM82C	0.162833333333333
C3orf20	-1.519
UNC84A	-0.719
SCD5	0.589428571428572
LASS6	0.40975
LSG1	0.103083333333333
MAL	-4.52875
GPR22	0.39
WDR5B	1.04775
ACTRT1	-0.0505
C17orf60	-1.373
GRIN2C	-0.2458
ARMC8	-0.347
SLC47A1	0.951166666666667
DMPK	-1.258
DHRS13	1.6305
SMC1A	-0.655333333333333
KRTAP17-1	0.061
SMYD5	-0.65575
TUSC2	0.351625
CRHR2	1.329
KIR3DL2	null
CCDC104	0.6965
ATP2C1	1.354375
CROT	0.447
PABPC3	-0.808666666666667
EGR1	2.363
THSD1	-1.58975
KHK	-2.69775
SLC12A2	1.4038125
CD58	-0.2355
STOX2	1.0115
CCDC76	-0.1046
CCDC48	1.99925
DNAH1	0.2495
ZIC4	0.34775
OR1G1	0.77
PSMC6	-0.606333333333333
PROKR1	0.0565
ABCB1	-1.223
TRAT1	-0.186
LLGL1	0.461
MTF1	1.5815
USP54	0.6545
PAGE2B	-1.741
ITGB7	-5.06425
CCDC81	-1.0915
LOC149837	0.5535
SCUBE1	-0.4215
ZSCAN10	1.458
HUWE1	-0.106
CDH17	0.488
CD180	-0.75775
IL17A	0.218
TMPO	-1.03475
KIAA1524	-0.152166666666667
HDGFRP3	-1.08616666666667
OXCT1	-1.15354545454545
RRAS2	-0.107833333333333
LTBP2	0.053125
SV2B	0.000333333333333343
CYP2A6	-0.3585
PKD1L2	-0.626666666666667
PPM1M	0.3055
FLJ22662	-0.852833333333333
ZNF502	-1.34925
GP6	0.107
CRYBA2	0.04475
LEF1	-3.166
CTPS	-2.01985714285714
EYA1	-1.964
EPS8L1	2.034
MAPK14	-0.6505
SERPINB2	-4.721
GTF2F2	0.325
ZNHIT4	-0.1785
PLA1A	0.96225
C20orf114	2.96125
HPR	4.3805
C18orf2	-1.5415
SATB2	-0.962
KCNJ9	-0.087875
MGC157906	-0.127
MOCS3	0.4075
C17orf71	-0.207666666666667
PPHLN1	0.2314
HIST1H2BN	0.1065
RAPGEF1	-1.44025
MAP3K8	-1.17975
DLG4	0.1585
STC1	0.990083333333333
CDGAP	-0.4025
DDX26B	-1.51525
LOC150223	-1.29475
CPSF3	-0.357166666666667
TMEM14A	0.41375
MYH3	-2.173
GPKOW	0.17225
SULT1A1	-0.9155
SPON1	1.6686
YY1AP1	0.0288333333333333
RAB23	-0.3875
PLA2G4A	0.31875
MAPRE3	0.00233333333333334
ZNF516	0.889357142857143
GGPS1	0.514
EXOC3L2	-0.80675
C19orf42	0.7175
MAP2K2	0.0281666666666667
HIST1H2BB	0.417
RNF19B	0.661
C6orf128	0.356
TLR8	-0.95225
PCDHA9	0.143
CARS2	0.4295
CLUL1	1.778
RHAG	-4.8485
UNK	-1.098
EXOC8	1.3112
C9orf95	1.5995
C14orf143	0.9906
MAML3	0.166625
LDHA	-1.1415
MRPL20	0.70125
KLHDC6	1.61175
ATP5S	0.225833333333333
C8orf55	0.0885
PHF19	-2.755625
KRTAP13-4	0.5715
TTC5	-0.1405
XKR5	-0.421
SILV	-6.92133333333333
TEX28	-2.221
TCTN1	0.77
CX40.1	0.6105
PPP2R5C	-0.001125
C12orf30	-0.393166666666667
CAPG	-0.8565
MPZL1	2.4206
ARSB	-0.282166666666667
TDH	-0.80275
WASF4	1.4245
TSSK3	-0.868
7A5	1.4325
CRISPLD1	-0.423875
MAD1L1	-0.528666666666667
SPIN4	0.2885
AMPD1	-1.7785
DPYSL5	-0.117
INPP1	-0.837666666666667
ANKRD11	-0.629166666666667
NPAS4	-0.471
GCET2	-0.0905555555555556
RNASE9	1.555
GUCY2D	0.9585
CCDC98	0.7485
FGF4	0.305571428571429
CPM	1.4335
SLC26A4	-0.149833333333333
PLD5	0.686333333333333
FAM59A	-0.0307
FBXO5	-1.91388888888889
SIPA1L1	0.225625
DPYS	0.525333333333333
ATG4D	0.38475
TGM3	2.749
MTCH1	-0.313125
HK1	-0.414714285714286
CDC26	0.405625
GALNT12	-0.062
LOC339229	-0.6035
MRPL35	0.291125
ORC4L	-0.220375
TNKS	0.342153846153846
C2orf24	0.6
ZNF553	-0.199
GGTLA1	0.4033
ZNF497	-2.87675
CDY1B	0.408
SLC30A4	0.191875
TUB	-0.46625
ARHGEF18	0.08025
ARRB1	-0.8105
KCNK1	2.2355
EREG	-0.765444444444444
SCAMP5	-1.63525
RUNDC3B	1.5695
ADAMTS20	0.537
IL17RB	1.12525
FLJ20323	-0.91325
MCAM	-0.678875
POLR3E	-1.433
AQR	0.695333333333333
IPMK	-0.233
CDCA7	-1.66675
CAMP	3.3015
GRHL3	-0.0975
ADAMTSL2	0.111666666666667
CLMN	0.844666666666667
SSTR3	-0.3455
MAGEA5	-1.1646
OVOL2	3.693
JMJD1B	0.44
RBL2	0.0482
PYGO2	1.09375
PPP1R10	1.29433333333333
CSE1L	-1.466
LCA5	0.94325
RDH16	-0.72925
ASRGL1	2.4275
TOM1	0.580833333333333
PTX3	-6.989
TTC15	0.805
SCGB3A1	5.59433333333333
MRPL50	-0.20925
RCAN3	1.78025
SLC26A11	0.1415
STYX	0.427333333333333
CINP	0.3755
MARCH7	0.2815
PFKM	-3.86683333333333
SGMS1	1.148
RIOK3	0.594
C1orf110	1.192
CES7	0.0512857142857143
LOC440248	-3.73925
PPP1R12C	-0.52875
C10orf27	0.8395
ATG9A	-0.26775
MRPS26	0.808875
TMEM40	-0.51725
ELP3	1.3344
ZNF787	1.0074
HIAT1	-0.2105
C8orf34	1.13583333333333
MGC4655	-0.0973
PELI1	1.37116666666667
PPT1	-0.4763
SLC35C2	-0.8135
C6orf125	-1.36925
MUC4	-0.413666666666667
RFC4	-1.91771428571429
GNB2	-0.292833333333333
NUP50	0.159428571428571
SULT4A1	-0.0553333333333333
C7	0.398875
CCDC130	-0.705833333333333
ARRDC4	0.6735
RQCD1	-0.289
GLYCTK	-0.635
AYTL2	-0.282090909090909
MTUS1	1.6603
LEMD3	0.0728333333333333
PLEKHF2	-0.1995
HOXA7	0.00624999999999998
GTF3C2	-0.7265
DYNLRB2	3.2205
CNOT10	-0.09325
MR1	0.578666666666667
FFAR1	-1.0405
PRIC285	0.06475
SLITRK6	0.74375
LIX1	-0.406
UBE1L2	-0.281916666666667
F8	0.574625
ACHE	0.864833333333333
KPNA5	0.08875
TNFRSF12A	-0.969333333333333
EGR3	0.309
SERPIND1	-4.67666666666667
OASL	-0.6175
IFRD1	-2.538375
WDFY1	-0.0645
ZNF267	-0.320125
ACCN5	0.96
ZBTB6	0.57975
PPP1R3A	0.2635
PRRT3	0.01575
FBXL19	-1.7895
TXNIP	0.714285714285714
ACTN2	-1.6675
ATG9B	-0.046
C9orf117	0.79875
IL27	-0.6145
RPL36AL	0.166666666666667
KLK15	-0.00366666666666666
CHAD	0.308
RAP2B	0.2937
HEBP2	2.67325
ZNF342	-0.364
CAMK2G	-0.719
TLR3	1.962
FGF14	1.0375
HMGB2	-0.937
TRPM5	0.425
OR5M11	0.136
KIF3B	1.11289473684211
PRICKLE2	-0.982
MTMR9	-0.26975
C3orf27	0.10525
GLRA3	1.32466666666667
NSDHL	-0.477666666666667
TMEM32	0.28625
POLR2D	-0.544916666666667
MYADML	0.255
C9orf114	-0.524
MRGPRX1	1.699
TOPORS	0.78875
CLDN19	0.093
C1QL4	0.4645
RNF165	0.825
DHRS9	-0.248
DNAH2	-0.1215
FXR1	-0.4905
ZMYM3	-0.868125
CASP3	0.711833333333333
FAM120C	-0.217125
SCLY	-1.068
CA7	-0.552
ENTPD5	-0.049
ZNF461	0.098125
PDIA5	1.45575
C1orf19	1.101
TMEM67	1.233
KCTD20	0.15325
WDR47	0.6635
FLJ38723	2.0145
KLRF1	0.212666666666667
TAS2R16	0.0385
CLDN12	-0.3055
PRKCE	1.0015
UBXD4	-1.3295
ITGAM	0.0466
GLT8D3	-0.09625
WDR31	0.736222222222222
RGS2	-1.417
OR51L1	0.1395
MST1R	0.85375
KIAA1737	0.965
OR4A5	-0.3835
GLIS1	-2.08316666666667
PTMA	0.603071428571429
NAPA	0.81575
PRDM11	-0.8015
LIPF	-0.586
DIRAS3	0.24875
ASGR2	-5.620375
C1QTNF4	-0.211333333333333
PIK3R4	-0.293
ARMC3	2.78325
NDUFV3	0.0401666666666667
BTBD3	0.802333333333333
PPP1R2	0.447166666666667
UBE2NL	-0.011
FOSL2	0.274642857142857
FAM119A	-0.283833333333333
TUBA4A	-0.583
KRTAP12-1	-0.7555
SFRS2	-1.14225
RHPN1	-0.7537
EEF2	-0.838833333333333
ZDHHC11	-3.73866666666667
EPHA3	-0.4712
RBM12	-0.60125
H2AFJ	-0.218333333333333
EDIL3	1.71
KIF26A	-2.63175
SERGEF	0.659
B3GALT4	2.42675
LOC90925	0.141166666666667
OSCAR	-0.95425
NPFF	-0.691714285714286
DEDD	0.670125
TMEM155	-0.476833333333333
PTPN1	-0.364
SCYL2	0.614166666666667
SKAP1	3.422
LEAP2	-4.09383333333333
GADD45G	1.2962
IFITM3	0.0228571428571428
PILRB	-3.63133333333333
SLU7	0.238625
DSC3	0.17375
DNMT3L	0.45075
PAPD5	0.658125
B3GNT3	1.3685
LHCGR	0.34
MSL-1	0.37375
UBE2S	-1.5565
SAP130	-0.36025
ANAPC11	0.536
MAGED4B	-0.9185
ATP6V1B2	0.337666666666667
C14orf179	1.634625
CAPZA1	0.589125
CDYL2	-0.0921666666666667
GLRX3	-0.533
LOC136288	0.2075
MOBKL1A	-0.475
HTR2B	0.56
CRYGD	0.826
NUS1	0.626833333333333
PGRMC1	0.878
MYOM2	-0.0855
FLJ39653	-0.6155
CHM	-0.3185
OR5M8	1.2165
ZNF619	0.5425
FAM105A	-0.35875
CCNL1	-2.738375
NAP1L3	-0.54775
C10orf57	2.133
B3GALNT1	1.94383333333333
CSN1S2A	0.955
TCP10L	-0.6275
GDAP2	-0.2485
DMKN	-1.83
COX6B1	0.925
DNASE2	0.835
MSH5	-2.86175
LGMN	-0.436375
USP31	-0.762111111111111
OR13C8	1.017
SDCBP	0.2117
NUDT11	-2.27166666666667
PYGL	0.0466666666666667
SNPH	0.732666666666667
B3GNT4	0.631
MIZF	-0.7358
NUBPL	0.190571428571429
NOD1	-0.248166666666667
CDH22	0.207625
NUBP1	0.0233333333333333
DSCAM	-3.738
DGKI	-1.252
FAM136A	-0.12125
AKAP1	0.149833333333333
SLC16A6	-1.7135
RIN3	-1.56675
PSG2	0.36975
DIP2B	-0.0495833333333333
PSORS1C1	-0.0602
KIAA0495	0.357
FLJ90709	-0.318166666666667
LPA	0.580333333333333
PIGA	-0.0521666666666667
LY75	2.37783333333333
UTS2	-3.72383333333333
RREB1	0.072
GALNACT-2	-0.182
MGC3196	0.50325
FLJ31568	0.37775
LPHN1	-1.041375
SP1	1.866625
TOX4	0.299666666666667
HSPA9	-0.1323
APOBEC1	1.286
SLC35E4	-2.17025
LSM5	-0.57975
SURF1	0.96625
ZBTB1	-0.03675
GTF2F1	-1.112375
RPS15A	-0.063
DUSP21	0.5535
GINS4	-1.7786
MYO15A	-0.8415
GIMAP7	0.90525
MGC13379	0.966
ATP6V1E2	0.116333333333333
UTP3	-0.31525
HNRPA3	-0.273375
MT4	0.262
C14orf155	0.42825
U1SNRNPBP	1.15275
CKLF	-0.129166666666667
PLEKHN1	-1.321
MBNL1	-0.191833333333333
NUP160	-1.13825
ACSM2A	-0.30825
LOC129881	2.05575
KIAA1529	-0.2575
FLJ22639	2.358
HAND1	0.135
GSX1	0.0705
FGA	-2.96266666666667
SERPINB1	0.88475
ZNF642	0.35875
IGFBP1	-8.377
SLC1A1	1.754125
DHX57	0.350142857142857
ZNF766	0.739
PTPN21	-1.08477777777778
GDPD3	-3.1665
PNPLA5	0.977
TBR1	-0.5674
FAM116A	-0.13025
IQGAP1	0.530125
FOS	1.311
ZNF226	-0.013
FIGNL1	-0.124
C14orf1	0.597666666666667
ZMYND17	null
PUS7	-0.500833333333333
TUBB6	-2.340125
KCNQ2	-1.87325
MARCH6	-0.593166666666667
CCDC33	0.165
PRODH	0.63175
RBM11	2.0765
EPHA6	0.613625
SLC43A1	0.84525
LOC196541	-0.331333333333333
NTN1	1.41375
ING4	-0.10925
PCDHB10	0.1285
DPH2	-0.343333333333333
SPACA4	-0.44
FBXL21	-1.5105
DIAPH1	-0.672166666666667
ZNF71	0.795333333333333
CEP76	-0.28
CORO1A	-3.1175
RRM2	-1.08925
EDG4	0.523
OS9	1.411
SLC4A1AP	-0.30425
COG5	-0.594
COPS8	-0.817
NGLY1	-0.18375
NCBP2	0.420125
C17orf42	0.3005
GPSM3	-0.328625
SIL1	0.923
ASB6	-0.42725
SMAD5OS	-0.224
UNC93A	-2.17585714285714
A1BG	-2.21466666666667
C21orf62	0.683
FMO5	1.32433333333333
ATRIP	0.1195
CEBPG	0.037
C7orf38	0.334666666666667
TNFRSF1B	-1.2906
CLEC1A	0.085
IQSEC1	-0.23325
PATZ1	1.4046
RBM22	1.717375
BAG2	-1.5035
PAQR5	-1.51616666666667
C9orf127	0.3345
THNSL1	-0.13125
SHROOM3	2.2808
JAM2	-1.154
SNRPN	-0.369
ALX4	-0.489
CACNA1S	-0.3115
FAM130A1	-0.27375
CORIN	-1.208
CD300LB	0.3085
PLEKHG6	-0.483
LRRC40	-0.7915
PCLKC	-0.908
PCDHB16	-1.3188
WNT2B	0.257833333333333
ASNS	-0.992111111111111
MRPL49	0.612625
FLJ46111	-0.70575
ISG20	0.57
SMU1	0.676
CASZ1	0.265
POLR1D	0.1645
GIN1	-0.58575
SNAG1	0.765333333333333
ANKRD29	-2.4545
CDKN2AIP	0.13675
KRR1	-0.12275
CXCL1	-1.45716666666667
EPM2A	0.0193333333333333
PC	-0.880166666666667
DEFB127	-0.8825
PDZRN4	0.08
FAH	-0.6515
OR51E1	0.4255
CDC2L6	0.285666666666667
DNTTIP1	-0.55875
PAX8	2.7175
TMEM116	0.6125
C1orf150	-0.711
PRO2012	1.58033333333333
MRPL40	0.778166666666667
BEX1	-4.2654
SLC2A4	-0.4008
PKMYT1	-1.48025
FEZF2	0.3544
SLC26A9	1.27125
MAP2	-0.359363636363636
LYL1	-2.63875
SLC25A19	-1.16066666666667
NOS3	-0.53
ZNF34	-0.193833333333333
TMPRSS11F	1.79833333333333
FAM43A	-1.002
FCRL4	0.8386
KLF14	-0.17125
FLRT2	-2.06866666666667
WRN	-0.948
SDF2	0.9384
KRT8P12	-0.58825
C6orf195	0.3565
C9orf125	-3.5225
DZIP3	-0.294375
RIT1	0.67625
SCML1	-1.02716666666667
RHBDF2	-1.757875
OR2G3	0.483
REXO1L1	-1.767
MAP3K7IP3	-0.115875
C3orf57	-6.62825
FBXW11	-1.36533333333333
ETAA1	-0.31025
C14orf131	-0.6252
AKT1S1	-0.16775
SLC12A5	-0.240428571428571
C9orf164	0.568666666666667
NRIP3	-1.12942857142857
NOS1AP	0.15975
TMEM121	-2.179
SAP30BP	-0.3953
DGCR6	0.989
WDR76	-0.17725
FAM82B	-0.3705
LOC606495	1.542
MAP9	2.16791666666667
BCDIN3D	0.95575
CXorf36	0.9575
DSCR3	-0.476
ZFAND3	0.030625
C7orf43	-0.1875
SPSB3	-0.1383
C19orf19	0.287333333333333
FAM133A	-0.697571428571429
C12orf25	0.22825
SLC39A3	0.2935
DISP2	-1.4675
PI4KAP2	-1.878
MKRN3	-0.2132
ADAMTS13	-1.0135
CBLN3	-0.052
TTYH1	-0.432333333333333
C3orf18	-0.47
FLJ13236	2.1115
ZMYND12	3.09225
C18orf25	0.416125
GLB1L3	0.4495
ATP13A5	-1.343
RANBP10	0.161
CD96	-2.0934
DENND1C	-1.77625
RBMS3	-1.0858
SLC41A3	0.188666666666667
DGCR6L	0.5855
TMEM128	0.944
CSNK1G3	-0.0745
MOBKL2C	0.409142857142857
TSPAN6	0.229625
MATN2	-1.8059
MSL2L1	0.197833333333333
ST6GALNAC2	-1.4825
FGFBP2	0.043
FGL1	-4.29133333333333
MPP3	-3.3392
ARHGEF6	-0.7525
TGFBR2	-0.7385
ACMSD	-0.224333333333333
IL33	3.0215
C9orf5	-0.681083333333333
DEAF1	0.1972
AMN	0.1255
DEFA6	0.3746
RNF212	-0.112333333333333
METT5D1	0.2156
CIB1	1.6208
TSSK1B	1.06875
KIAA1727	-0.0655
ZNF680	-0.0563636363636364
LOC399900	2.297
LOC152217	-0.142416666666667
CTNNAL1	-1.008
CIT	-1.55558333333333
TLE6	0.72525
ZNF607	-0.58425
HERC4	-0.268833333333333
DRAP1	-1.1598
PEMT	0.18125
C10orf111	0.368
ZNF575	0.780375
KCTD7	-0.178
MYO1F	-0.362875
LOC285382	0.27825
RAB11A	0.6203
PLCD3	-1.2455
C15orf28	0.4035
PTBP2	-0.544875
CTB-1048E9.5	0.004625
C19orf60	0.216666666666667
C7orf25	0.0401666666666667
SETD7	0.701125
HOXB9	-0.832
VANGL1	1.1570625
CHAF1B	-1.28925
NDUFA3	0.77575
KIAA1328	-0.367166666666667
SHARPIN	-0.268375
TTC23	0.98775
UGP2	0.1265
ANKIB1	0.4269
CIRBP	1.11828571428571
SEC14L4	0.114666666666667
OVCH1	-0.039
VPS52	0.321
FAT	-0.382
M6PRBP1	0.94325
GPRIN3	1.2285
PPM1F	0.28
TSR1	-0.0105
CCDC85A	0.720666666666667
PCSK5	-0.90975
ZFHX3	0.832
HEMK1	-0.4876
PGBD2	1.3075
RSRC2	-0.2055
AURKC	-1.1375
SCRIB	-0.677375
ORM2	-1.40733333333333
FAM115A	-0.3197
FZD6	1.374625
UNC119	-0.0375
GPX3	1.4812
NOV	2.65375
CABC1	0.254625
CDC42SE2	1.4191875
EIF2S2	-0.9685
RNF130	0.641875
CKAP5	-1.04616666666667
RP11-413M3.2	1.30575
C10orf18	-0.0557
TMEM93	0.05925
DYX1C1	2.09525
KCNMB2	1.597625
ANK3	0.910583333333333
KRT5	-3.084
CDH12	0.782875
QRSL1	0.2315
JUB	-0.69075
SHC4	-2.06016666666667
CCL15	-0.7765
CCDC22	1.065
SNX24	-0.45
RARS	-0.058
MORC2	-0.426875
FAM48A	-0.07675
MT1H	-3.157
PPP1R14C	-1.63433333333333
FOXD1	-1.64957142857143
C1orf213	-2.19425
AMT	0.2409
DSN1	-0.75625
PTPLAD2	1.9235
DIS3L	0.267
RASL11A	3.2015
GPRC5B	-0.690428571428572
FRMD7	0.6865
STRN4	-0.62275
KITLG	0.0248181818181818
HDGF	0.50675
OR1S1	0.0315
SETX	0.2348
DDR2	-1.8135
KCTD12	1.265
LYZL2	0.7035
WDR52	0.092
TMEM2	1.199125
ZNF579	0.889
LOC200810	0.57575
TNFSF9	-1.681375
PPFIA4	-3.29675
CNIH3	-0.746833333333333
MAP4K4	-0.725642857142857
ROD1	0.787
ALS2CR12	0.0891666666666666
DOCK3	-1.3842
PAQR9	-4.735
ASB17	0.27425
STX16	-1.56157142857143
FEZ2	0.435833333333334
DLAT	0.162833333333333
KIF21B	-1.25883333333333
CDC5L	0.382
TMEM119	-0.56
CRIP3	-0.87775
TPSD1	1.207
TEPP	0.65275
GNGT2	-0.017
C21orf121	2.067
WNK1	-0.99325
FLJ10490	1.4298
OR51B5	-1.6665
LOC203547	0.08
HAS1	0.347
PPA1	0.300833333333333
ST7	0.23475
C11orf46	0.668666666666667
POPDC3	-1.63033333333333
ACOX2	-0.606666666666667
ATCAY	-0.364333333333333
TM4SF19	-0.67025
MFSD9	0.828
PDHB	-0.2055
ERN1	0.307666666666667
LCE3C	-0.182
GPR111	0.0235
NOTCH3	-0.0368333333333333
ADAMTS5	1.582
B3GALT1	0.517333333333333
UGCGL1	0.659333333333333
FAM58A	0.7015
FBXO32	0.84225
CLPP	-0.18275
NXPH1	1.48033333333333
MTMR3	0.920666666666667
ATP1B3	-1.081375
TMEM16A	4.689625
HIST1H3F	1.04116666666667
TRIM25	0.7435
SDCBP2	1.6335
CRKL	-1.06942857142857
HOXB2	1.52283333333333
ANP32B	-0.068875
GATM	4.127
AP4E1	0.640666666666667
EDG5	0.454875
CDKN3	-0.2785
CDH4	-3.1605
PGD	-0.575833333333333
RND1	0.382
GAD1	-0.4656
MPG	0.59525
LOC440350	-1.8975
ZNF133	-1.019
SERPINB12	0.7335
AMELY	0.07925
DHX36	-1.133
TNFAIP8L2	0.561166666666667
PHTF2	-0.219411764705882
CCDC112	-0.6165
IQCC	-0.58925
HEYL	2.638
FTSJ2	-0.556
APPL1	0.7725
RAB43	0.869857142857143
OR10G2	0.065
WAC	0.132166666666667
ADCY9	-2.067375
RUNDC2B	0.427666666666667
PYCRL	-0.1629
AGPAT7	-0.839666666666667
SLC22A9	-0.416833333333333
CDKAL1	-1.2665
PDYN	0.380333333333333
C20orf74	2.60875
MTMR11	-1.6695
VAV3	3.49341666666667
DAPL1	3.69025
STXBP3	-0.227
EIF3G	-0.27525
ARHGAP22	-2.17475
NPFFR1	0.2495
NPC1	-0.194833333333333
ALDH9A1	2.77183333333333
ZNF600	-0.255875
ZNF678	0.106333333333333
RASSF1	-0.456
ADD2	-4.07033333333333
PITPNB	-0.0172499999999999
PKD2L2	0.591
LRP11	0.83775
CDKL1	1.99375
SMEK2	0.78075
PRODH2	-3.74216666666667
C11orf54	0.813
SFRS11	-0.161
IL7	0.198
ALS2CR16	1.7455
BTG3	0.333
PAK2	0.103666666666667
RP11-679B17.1	-1.08525
GATA4	-1.768
ATP2B1	-0.22425
LOC130940	-0.6855
C1orf172	2.45116666666667
ATF7IP2	-1.19025
SLC25A43	-1.20416666666667
CENTG3	-0.509583333333333
IGF2BP1	-3.995
FCHSD1	0.5015
CAMK2N2	1.6835
ELAVL3	1.3836
NBPF15	0.0125
UBE2J2	0.625416666666667
GNL2	-0.07225
PRR3	-0.2389
NLF2	1.025
OR4F6	1.0335
KLHL24	1.5545
CCDC88A	-2.856875
SGPP1	-1.33116666666667
C10orf11	1.901
SLC35B4	-1.23883333333333
UGT3A2	2.1525
ARNT2	1.9081
CBR1	-0.396125
ITPR3	-0.248166666666667
TRAPPC6B	0.231125
AMZ1	-1.122
ARP11	0.2925
WDSUB1	0.30425
APBA1	0.184833333333333
RAB2A	1.0974
C6orf162	1.426375
HPSE2	0.18875
PLCE1	1.89075
INSL3	-0.706
DLG1	0.325
PTPLA	-4.75675
PIGX	-1.244375
TFIP11	0.362666666666667
FIBIN	-0.8855
POLR2G	0.2
GRAP2	-0.058125
DNAJB8	0.04
CNBP	0.203166666666667
WASF1	-1.13225
INPP5E	-1.43411111111111
HSPB1	-2.154
TMEM167	0.401
CUBN	0.57
IGF1	1.44886666666667
ITPK1	0.3476
NAALAD2	-0.00399999999999997
G3BP1	0.4853
NT5DC1	0.59975
CYP39A1	1.3925
TMEM139	2.13127272727273
POLK	-0.239666666666667
GLULD1	0.624333333333333
RBM15	-0.480666666666667
AMZ2	-0.11575
GDF15	0.849166666666667
MESDC2	0.68925
INCA	-0.0236666666666667
ACY1L2	-0.8225
GZMM	-1.61333333333333
PAIP1	0.65125
CACNA2D1	0.511
STK32C	-1.63883333333333
SH3BP4	1.471
DEC1	-0.4585
PADI1	0.467
UBB	0.2128
PON3	-1.90933333333333
PROP1	0.442
ANKRD13B	-1.0745
ADCK1	-1.4165
TCF25	-0.239
SLC38A5	-5.034
CXorf26	0.863333333333333
C19orf39	0.0935
PPP1R13B	0.14125
ARL2	-1.1725
TCL6	0.2336
TOP3A	-0.139
SLC16A14	0.573625
FXYD6	-0.739333333333333
HIST1H4E	1.029
BBC3	0.166578947368421
UNC5A	0.425166666666667
FAM86C	-0.4916
PI4KB	0.513875
B3GAT1	-1.12525
SUSD2	1.594
OAZ2	-0.111666666666667
NOC4L	-0.345
C10orf12	0.0697500000000001
FADS1	-1.41066666666667
LOC144097	-0.66
DKK2	-0.4076
KIAA1949	-2.11025
RHOT1	0.1769
OXT	0.038
GPR153	1.40125
ARL4A	-0.28
SAAL1	-0.2985
CCDC64	-0.809
USE1	-0.383666666666667
HNMT	1.21066666666667
PCGF3	0.0525625
CYP2C19	0.899333333333333
C20orf4	0.1945
CCDC11	1.01375
ACSBG2	-0.569
RWDD2A	1.86775
PALLD	0.960375
CPLX4	0.413
